name,filter,mjd,flux,flux_err,zp,zpsys
04D1ow,sdssg,53648.47,-0.076906,0.078144,25,bd17
04D1ow,sdssz,53648.51,0.26182,0.5221100000000001,25,bd17
04D1ow,sdssi,53651.41,0.14982,0.2648,25,bd17
04D1ow,sdssr,53651.44,8.7039e-05,0.13469,25,bd17
04D1ow,sdssg,53651.46,0.010714,0.074669,25,bd17
04D1ow,sdssi,53655.42,0.16614,0.18112000000000003,25,bd17
04D1ow,sdssz,53655.49,0.14645,0.63295,25,bd17
04D1ow,sdssr,53655.52,0.048895999999999995,0.18343,25,bd17
04D1ow,sdssg,53655.54,0.066353,0.12667,25,bd17
04D1ow,sdssi,53666.41,0.6351,0.32318,25,bd17
04D1ow,sdssr,53666.46,0.60118,0.60015,25,bd17
04D1ow,sdssi,53667.43,0.11337,0.16203,25,bd17
04D1ow,sdssr,53667.47,0.007510899999999999,0.13154000000000002,25,bd17
04D1ow,sdssz,53668.36,-0.8529399999999999,0.5949,25,bd17
04D1ow,sdssi,53670.32,-0.072277,0.24343000000000004,25,bd17
04D1ow,sdssr,53670.34,-0.033451,0.11216,25,bd17
04D1ow,sdssg,53670.36,-0.018031,0.062093999999999996,25,bd17
04D1ow,sdssi,53674.39,-0.21423999999999999,0.17827,25,bd17
04D1ow,sdssr,53674.48,-0.08256500000000001,0.17518,25,bd17
04D1ow,sdssr,53675.38,0.03345,0.10601,25,bd17
04D1ow,sdssg,53675.45,-0.050545,0.067713,25,bd17
04D1ow,sdssz,53675.49,-0.21336,0.47092,25,bd17
04D1ow,sdssi,53678.35,0.49101999999999996,0.27995000000000003,25,bd17
04D1ow,sdssr,53678.37,0.029148,0.12904000000000002,25,bd17
04D1ow,sdssg,53678.39,-0.12944,0.069401,25,bd17
04D1ow,sdssi,53682.32,0.60826,0.54598,25,bd17
04D1pc,sdssi,53282.46,-0.016972,0.16851,25,bd17
04D1pc,sdssr,53282.5,-0.18027,0.15955,25,bd17
04D1pc,sdssz,53282.54,-0.079927,0.5546500000000001,25,bd17
04D1pc,sdssz,53286.54,0.29304,0.55804,25,bd17
04D1pc,sdssi,53287.43,-0.079109,0.1612,25,bd17
04D1pc,sdssr,53287.46,-0.13959000000000002,0.10357000000000001,25,bd17
04D1pc,sdssg,53287.48,0.14026,0.052613,25,bd17
04D1pc,sdssi,53293.39,0.18667999999999998,0.19178,25,bd17
04D1pc,sdssr,53293.43,-0.060882,0.14205,25,bd17
04D1pc,sdssg,53293.55,0.11755999999999998,0.06782300000000001,25,bd17
04D1pc,sdssr,53297.36,0.15151,0.12135,25,bd17
04D1pc,sdssi,53297.38,-0.06229,0.22995000000000002,25,bd17
04D1pc,sdssg,53297.41,-0.13229000000000002,0.078825,25,bd17
04D1pc,sdssz,53299.37,-0.44536000000000003,0.45143,25,bd17
04D1pc,sdssi,53300.35,0.5249100000000001,0.16492,25,bd17
04D1pc,sdssr,53300.39,-0.27394,0.13547,25,bd17
04D1pc,sdssr,53311.38,1.1806999999999999,0.18858,25,bd17
04D1pc,sdssi,53311.41,2.6093,0.18355,25,bd17
04D1pc,sdssg,53313.36,0.23786,0.06144,25,bd17
04D1pc,sdssi,53316.38,3.5332,0.22109,25,bd17
04D1pc,sdssg,53316.38,0.26291,0.042016,25,bd17
04D1pc,sdssr,53316.41,1.6658000000000002,0.093877,25,bd17
04D1pc,sdssi,53322.34,3.9672,0.18079,25,bd17
04D1pc,sdssr,53322.38,1.7568000000000001,0.12,25,bd17
04D1pc,sdssz,53322.42,4.2629,0.42543,25,bd17
04D1pc,sdssi,53328.33,3.8893,0.21296999999999996,25,bd17
04D1pc,sdssr,53328.35,1.1865,0.14493,25,bd17
04D1pc,sdssz,53328.41,3.8323,0.33924,25,bd17
04D1pc,sdssi,53330.42,3.9358999999999997,0.20533,25,bd17
04D1pc,sdssz,53330.47,4.817699999999999,0.67518,25,bd17
04D1pc,sdssi,53343.32,2.5531,0.36995,25,bd17
04D1pc,sdssr,53343.38,0.22765999999999997,0.20936999999999997,25,bd17
04D1pc,sdssz,53343.42,1.8315000000000001,1.3906,25,bd17
04D1pc,sdssz,53344.35,2.4330000000000003,0.74226,25,bd17
04D1pc,sdssi,53350.28,1.5143,0.21043000000000003,25,bd17
04D1pc,sdssr,53350.3,0.40149,0.10452,25,bd17
04D1pc,sdssg,53350.33,0.049483,0.070317,25,bd17
04D1pc,sdssi,53353.24,1.0986,0.15713,25,bd17
04D1pc,sdssr,53353.28,0.18779,0.10195,25,bd17
04D1pc,sdssg,53353.31,-0.10432999999999999,0.056592,25,bd17
04D1pc,sdssz,53353.35,2.05,0.45968000000000003,25,bd17
04D1pc,sdssi,53356.22,1.1551,0.25309000000000004,25,bd17
04D1pc,sdssr,53356.25,0.27913,0.13582,25,bd17
04D1pc,sdssg,53356.27,0.018784000000000002,0.092945,25,bd17
04D1pc,sdssi,53358.31,1.0264,0.30656,25,bd17
04D1pc,sdssz,53358.38,1.5459,0.84186,25,bd17
04D1pc,sdssi,53376.26,0.53756,0.20115,25,bd17
04D1pc,sdssr,53376.31,-0.082282,0.13627,25,bd17
04D1pc,sdssg,53376.33,0.015437000000000001,0.10387,25,bd17
04D1pc,sdssi,53379.24,0.44373999999999997,0.28504999999999997,25,bd17
04D1pc,sdssi,53385.26,-0.073671,0.31231,25,bd17
04D1pc,sdssr,53385.29,0.13305999999999998,0.25175000000000003,25,bd17
04D1pc,sdssz,53386.26,1.4786000000000001,0.84867,25,bd17
04D1pc,sdssi,53390.28,-1.263,0.9376399999999999,25,bd17
04D1pc,sdssi,53586.56,-0.15884,0.12183,25,bd17
04D1pc,sdssr,53586.6,0.15585000000000002,0.09045500000000001,25,bd17
04D1pc,sdssg,53587.56,0.022026,0.064115,25,bd17
04D1pc,sdssr,53592.56,0.016175,0.12039000000000001,25,bd17
04D1pc,sdssi,53592.58,0.22580999999999998,0.27494,25,bd17
04D1pc,sdssg,53592.6,0.22434,0.13505999999999999,25,bd17
04D1pc,sdssi,53609.52,0.10425000000000001,0.19957999999999998,25,bd17
04D1pc,sdssr,53609.56,0.09214,0.18538,25,bd17
04D1pc,sdssz,53609.6,0.2918,0.5776699999999999,25,bd17
04D1pc,sdssi,53613.52,-0.023229000000000003,0.29204,25,bd17
04D1pc,sdssr,53613.55,-0.043934,0.11277999999999999,25,bd17
04D1pc,sdssg,53613.58,-0.040504,0.066013,25,bd17
04D1pc,sdssz,53613.61,-0.13737,0.49278999999999995,25,bd17
04D1pc,sdssz,53617.48,-0.69598,0.44373000000000007,25,bd17
04D1pc,sdssr,53617.52,0.013469,0.087336,25,bd17
04D1pc,sdssg,53617.54,-0.0038231,0.051116,25,bd17
04D1pc,sdssi,53617.57,-0.12372,0.17043,25,bd17
04D1pc,sdssi,53622.47,-0.013582,0.28773000000000004,25,bd17
04D1pc,sdssr,53622.5,0.10189,0.15464,25,bd17
04D1pc,sdssg,53622.52,0.019614,0.10334000000000002,25,bd17
04D1pc,sdssi,53624.49,0.14418,0.15264,25,bd17
04D1pc,sdssr,53624.53,0.035149,0.10507,25,bd17
04D1pc,sdssg,53624.54,-0.15718,0.066756,25,bd17
04D1pc,sdssz,53624.58,-0.2913,0.5597,25,bd17
04D1pc,sdssi,53639.53,0.12923,0.16806,25,bd17
04D1pc,sdssr,53639.57,0.0032734,0.15878,25,bd17
04D1pc,sdssz,53639.6,-0.31013,0.63975,25,bd17
04D1pc,sdssi,53642.43,0.02081,0.26338,25,bd17
04D1pc,sdssr,53642.46,-0.18882000000000002,0.14803,25,bd17
04D1pc,sdssg,53642.48,0.10724,0.0786,25,bd17
04D1pc,sdssz,53642.51,-0.9623200000000002,0.61846,25,bd17
04D1pc,sdssi,53647.55,0.08871000000000001,0.23581999999999997,25,bd17
04D1pc,sdssi,53648.42,0.37516,0.26377,25,bd17
04D1pc,sdssr,53648.45,0.11123,0.11267999999999999,25,bd17
04D1pc,sdssg,53648.47,0.018054,0.07061,25,bd17
04D1pc,sdssz,53648.51,-1.2758,0.62231,25,bd17
04D1pc,sdssi,53651.41,0.24343000000000004,0.26725,25,bd17
04D1pc,sdssr,53651.44,0.16316,0.14115,25,bd17
04D1pc,sdssg,53651.46,-0.076884,0.067218,25,bd17
04D1pc,sdssi,53655.42,-0.15136,0.18846,25,bd17
04D1pc,sdssz,53655.49,0.31315000000000004,0.70213,25,bd17
04D1pc,sdssr,53655.52,-0.18123,0.1928,25,bd17
04D1pc,sdssg,53655.54,0.1199,0.12489,25,bd17
04D1pc,sdssi,53666.41,-0.41275,0.34131999999999996,25,bd17
04D1pc,sdssr,53666.46,-0.022711000000000002,0.6572,25,bd17
04D1pc,sdssi,53667.43,0.17096,0.16294,25,bd17
04D1pc,sdssr,53667.47,0.019798,0.13815,25,bd17
04D1pc,sdssz,53668.36,0.43843999999999994,0.62591,25,bd17
04D1pc,sdssi,53670.32,0.25692,0.28320999999999996,25,bd17
04D1pc,sdssr,53670.34,-0.049876,0.12082000000000001,25,bd17
04D1pc,sdssg,53670.36,-0.09688000000000001,0.059517,25,bd17
04D1pc,sdssi,53674.39,0.26839,0.19417,25,bd17
04D1pc,sdssr,53674.48,0.12405999999999999,0.17232,25,bd17
04D1pc,sdssr,53675.38,-0.023259,0.11482999999999999,25,bd17
04D1pc,sdssg,53675.45,0.012121,0.068232,25,bd17
04D1pc,sdssz,53675.49,0.49738,0.53203,25,bd17
04D1pc,sdssi,53678.35,0.12508,0.30785,25,bd17
04D1pc,sdssr,53678.37,0.05593,0.12034,25,bd17
04D1pc,sdssg,53678.39,-0.012305,0.068098,25,bd17
04D1pd,sdssi,53261.48,-0.23523000000000002,0.20358,25,bd17
04D1pd,sdssr,53261.5,0.11224,0.14049,25,bd17
04D1pd,sdssg,53261.52,-0.058277999999999996,0.071338,25,bd17
04D1pd,sdssr,53265.59,0.27968000000000004,0.25724,25,bd17
04D1pd,sdssi,53266.52,-0.08706200000000001,0.23046999999999998,25,bd17
04D1pd,sdssr,53266.55,0.28680999999999995,0.14549,25,bd17
04D1pd,sdssg,53266.57,0.030556999999999997,0.16916,25,bd17
04D1pd,sdssg,53267.53,0.037651,0.08139300000000001,25,bd17
04D1pd,sdssi,53270.53,0.19588,0.14407,25,bd17
04D1pd,sdssr,53270.56,-0.0047036000000000005,0.14579,25,bd17
04D1pd,sdssz,53270.6,0.5342600000000001,0.47523000000000004,25,bd17
04D1pd,sdssi,53282.46,-0.19140000000000001,0.19030999999999998,25,bd17
04D1pd,sdssr,53282.5,0.068613,0.1949,25,bd17
04D1pd,sdssz,53282.54,0.12857000000000002,0.6049,25,bd17
04D1pd,sdssz,53286.54,1.4480000000000002,0.5937899999999999,25,bd17
04D1pd,sdssi,53287.43,0.48583999999999994,0.19194000000000003,25,bd17
04D1pd,sdssr,53287.46,0.07298199999999999,0.13114,25,bd17
04D1pd,sdssg,53287.48,0.093958,0.072104,25,bd17
04D1pd,sdssi,53293.39,1.0704,0.2275,25,bd17
04D1pd,sdssr,53293.43,-0.23081999999999997,0.1691,25,bd17
04D1pd,sdssg,53293.55,0.09380699999999999,0.077308,25,bd17
04D1pd,sdssr,53297.36,0.092962,0.15375,25,bd17
04D1pd,sdssi,53297.38,1.7247,0.27855,25,bd17
04D1pd,sdssg,53297.41,-0.01188,0.09498,25,bd17
04D1pd,sdssz,53299.37,1.1506999999999998,0.48106000000000004,25,bd17
04D1pd,sdssi,53300.35,1.6696,0.20680999999999997,25,bd17
04D1pd,sdssr,53300.39,0.28863000000000005,0.19093,25,bd17
04D1pd,sdssr,53311.38,1.0708,0.18922,25,bd17
04D1pd,sdssi,53311.41,3.5149,0.16704999999999998,25,bd17
04D1pd,sdssg,53313.36,-0.045038999999999996,0.070813,25,bd17
04D1pd,sdssi,53316.38,3.3960000000000004,0.24125,25,bd17
04D1pd,sdssg,53316.38,0.046592,0.051550000000000006,25,bd17
04D1pd,sdssr,53316.41,1.0024,0.10798,25,bd17
04D1pd,sdssi,53322.34,2.9995,0.22396000000000002,25,bd17
04D1pd,sdssr,53322.38,0.82054,0.15423,25,bd17
04D1pd,sdssz,53322.42,3.7889999999999997,0.46883,25,bd17
04D1pd,sdssi,53328.33,3.0374,0.25219,25,bd17
04D1pd,sdssr,53328.35,0.49223999999999996,0.18163,25,bd17
04D1pd,sdssz,53328.41,3.4874,0.34418,25,bd17
04D1pd,sdssi,53330.42,2.4311000000000003,0.21404,25,bd17
04D1pd,sdssz,53330.47,3.1902999999999997,0.71125,25,bd17
04D1pd,sdssi,53343.32,1.6224,0.34568000000000004,25,bd17
04D1pd,sdssr,53343.38,0.16671,0.2259,25,bd17
04D1pd,sdssz,53343.42,1.9377000000000002,1.2059,25,bd17
04D1pd,sdssz,53344.35,1.3574000000000002,0.6622499999999999,25,bd17
04D1pd,sdssi,53350.28,0.8192900000000001,0.21061,25,bd17
04D1pd,sdssr,53350.3,0.19902,0.11263,25,bd17
04D1pd,sdssg,53350.33,-0.04243,0.077486,25,bd17
04D1pd,sdssi,53353.24,0.68131,0.15975999999999999,25,bd17
04D1pd,sdssr,53353.28,0.22737,0.10411,25,bd17
04D1pd,sdssg,53353.31,0.06550399999999999,0.063122,25,bd17
04D1pd,sdssz,53353.35,1.1242,0.43681000000000003,25,bd17
04D1pd,sdssi,53356.22,0.42347999999999997,0.25269,25,bd17
04D1pd,sdssr,53356.25,0.1797,0.13551,25,bd17
04D1pd,sdssg,53356.27,0.15996,0.10019,25,bd17
04D1pd,sdssi,53358.31,1.1169,0.29017,25,bd17
04D1pd,sdssz,53358.38,0.76373,0.71238,25,bd17
04D1pd,sdssi,53376.26,0.39909,0.20085,25,bd17
04D1pd,sdssr,53376.31,-0.11462,0.14534,25,bd17
04D1pd,sdssg,53376.33,-0.086854,0.10552999999999998,25,bd17
04D1pd,sdssi,53379.24,0.21186,0.3065,25,bd17
04D1pd,sdssi,53385.26,0.29033000000000003,0.32226,25,bd17
04D1pd,sdssr,53385.29,-0.079078,0.29109,25,bd17
04D1pd,sdssz,53386.26,0.9812799999999998,0.7647800000000001,25,bd17
04D1pd,sdssi,53390.27,1.3296000000000001,1.2465000000000002,25,bd17
04D1pd,sdssi,53586.56,-0.018841,0.13555999999999999,25,bd17
04D1pd,sdssr,53586.6,-0.021901,0.10668,25,bd17
04D1pd,sdssg,53587.56,0.087295,0.077561,25,bd17
04D1pd,sdssr,53592.56,-0.14531,0.13182,25,bd17
04D1pd,sdssi,53592.58,-0.28147,0.27322,25,bd17
04D1pd,sdssg,53592.6,-0.015494,0.08172,25,bd17
04D1pd,sdssi,53609.52,-0.056554,0.18261,25,bd17
04D1pd,sdssr,53609.56,-0.08387800000000001,0.19684000000000001,25,bd17
04D1pd,sdssz,53609.6,0.49739,0.54871,25,bd17
04D1pd,sdssi,53613.52,-0.34843,0.29996,25,bd17
04D1pd,sdssr,53613.55,-0.027188,0.1198,25,bd17
04D1pd,sdssg,53613.58,-0.064596,0.073307,25,bd17
04D1pd,sdssz,53613.61,-0.13954,0.50735,25,bd17
04D1pd,sdssz,53617.48,0.36036999999999997,0.44486000000000003,25,bd17
04D1pd,sdssr,53617.52,-0.040261,0.097425,25,bd17
04D1pd,sdssg,53617.54,0.078031,0.058604,25,bd17
04D1pd,sdssi,53617.57,0.18211,0.16519999999999999,25,bd17
04D1pd,sdssi,53622.47,-0.17997,0.26324000000000003,25,bd17
04D1pd,sdssr,53622.5,0.031774,0.17603,25,bd17
04D1pd,sdssg,53622.52,0.068496,0.12215,25,bd17
04D1pd,sdssi,53624.49,-0.0079002,0.15394,25,bd17
04D1pd,sdssr,53624.53,-0.10558,0.12857000000000002,25,bd17
04D1pd,sdssg,53624.54,-0.015248999999999999,0.075693,25,bd17
04D1pd,sdssz,53624.58,-0.37634,0.55056,25,bd17
04D1pd,sdssi,53639.53,0.41494,0.16224,25,bd17
04D1pd,sdssr,53639.57,-0.12972,0.18527000000000002,25,bd17
04D1pd,sdssz,53639.6,0.13155999999999998,0.59002,25,bd17
04D1pd,sdssi,53642.43,0.59732,0.26361999999999997,25,bd17
04D1pd,sdssr,53642.46,0.36305,0.17194000000000004,25,bd17
04D1pd,sdssg,53642.48,0.070164,0.09077199999999999,25,bd17
04D1pd,sdssz,53642.51,0.033345,0.62546,25,bd17
04D1pd,sdssi,53647.55,-0.19977999999999999,0.22640999999999997,25,bd17
04D1pd,sdssi,53648.42,0.45248000000000005,0.23644,25,bd17
04D1pd,sdssr,53648.45,-0.11607,0.12584,25,bd17
04D1pd,sdssg,53648.47,-0.049558,0.085357,25,bd17
04D1pd,sdssz,53648.51,-0.26965,0.56818,25,bd17
04D1pd,sdssi,53651.41,0.28843,0.2641,25,bd17
04D1pd,sdssr,53651.44,0.0049906,0.14432,25,bd17
04D1pd,sdssg,53651.46,-0.016731,0.068867,25,bd17
04D1pd,sdssi,53655.42,-0.049242,0.18805,25,bd17
04D1pd,sdssz,53655.49,0.080674,0.6511100000000001,25,bd17
04D1pd,sdssr,53655.52,0.42813,0.20808000000000004,25,bd17
04D1pd,sdssg,53655.54,-0.1253,0.13052,25,bd17
04D1pd,sdssi,53666.41,0.13226,0.30961,25,bd17
04D1pd,sdssr,53666.46,-0.7165,0.6642199999999999,25,bd17
04D1pd,sdssi,53667.43,-0.046277,0.1711,25,bd17
04D1pd,sdssr,53667.47,0.20704999999999998,0.15596,25,bd17
04D1pd,sdssz,53668.36,0.22366,0.59087,25,bd17
04D1pd,sdssi,53670.32,0.11822,0.28081,25,bd17
04D1pd,sdssr,53670.34,-0.17217,0.13417,25,bd17
04D1pd,sdssg,53670.36,-0.062076,0.063935,25,bd17
04D1pd,sdssi,53674.39,0.093426,0.18742999999999999,25,bd17
04D1pd,sdssr,53674.47,-0.53653,0.19484,25,bd17
04D1pd,sdssr,53675.38,-0.067923,0.1374,25,bd17
04D1pd,sdssg,53675.45,0.090443,0.078255,25,bd17
04D1pd,sdssz,53675.49,0.2924,0.5104299999999999,25,bd17
04D1pd,sdssi,53678.35,0.65305,0.30226,25,bd17
04D1pd,sdssr,53678.37,0.033386,0.13706,25,bd17
04D1pd,sdssg,53678.39,-0.025737999999999997,0.06966,25,bd17
04D1pd,sdssi,53682.32,1.0566,0.6593399999999999,25,bd17
04D1pd,sdssr,53698.46,-0.21462,0.12915,25,bd17
04D1pd,sdssi,53699.29,-0.31138,0.15824000000000002,25,bd17
04D1pd,sdssg,53699.32,-0.0066389,0.057702,25,bd17
04D1pd,sdssz,53699.35,-0.14708,0.38044000000000006,25,bd17
04D1pd,sdssi,53702.29,0.20007000000000003,0.27412,25,bd17
04D1pd,sdssr,53702.34,0.025222,0.1189,25,bd17
04D1pd,sdssg,53702.39,-0.023963,0.058258000000000004,25,bd17
04D1pd,sdssi,53705.3,0.35999000000000003,0.11603,25,bd17
04D1pd,sdssr,53705.33,-0.10340999999999999,0.08671699999999999,25,bd17
04D1pd,sdssg,53705.35,0.05121800000000001,0.053316999999999996,25,bd17
04D1pd,sdssz,53705.39,0.097921,0.35745,25,bd17
04D1pg,sdssi,53282.46,0.039578,0.18579,25,bd17
04D1pg,sdssr,53282.5,0.1117,0.22355999999999998,25,bd17
04D1pg,sdssz,53282.54,-1.6238,0.78071,25,bd17
04D1pg,sdssz,53286.54,-0.34384,0.59598,25,bd17
04D1pg,sdssi,53287.43,0.34005,0.18527000000000002,25,bd17
04D1pg,sdssr,53287.46,-0.040682,0.1418,25,bd17
04D1pg,sdssg,53287.48,-0.026548,0.069204,25,bd17
04D1pg,sdssi,53293.39,-0.27072,0.26995,25,bd17
04D1pg,sdssr,53293.43,0.30487,0.18763,25,bd17
04D1pg,sdssg,53293.55,0.13015999999999997,0.086354,25,bd17
04D1pg,sdssr,53297.36,0.058540999999999996,0.16404,25,bd17
04D1pg,sdssi,53297.38,0.43508,0.26453000000000004,25,bd17
04D1pg,sdssg,53297.41,-0.16245,0.09792,25,bd17
04D1pg,sdssz,53299.36,0.15133,0.5804100000000001,25,bd17
04D1pg,sdssi,53300.35,0.16801,0.19835999999999998,25,bd17
04D1pg,sdssr,53300.39,-0.0092527,0.18875999999999998,25,bd17
04D1pg,sdssr,53311.38,2.7716000000000003,0.21109999999999998,25,bd17
04D1pg,sdssi,53311.41,4.1133999999999995,0.20754,25,bd17
04D1pg,sdssg,53313.36,1.1911,0.070774,25,bd17
04D1pg,sdssg,53316.38,1.6057,0.059783,25,bd17
04D1pg,sdssi,53316.38,6.2978,0.27745000000000003,25,bd17
04D1pg,sdssr,53316.41,4.8472,0.14065999999999998,25,bd17
04D1pg,sdssi,53322.34,7.3721000000000005,0.22929000000000002,25,bd17
04D1pg,sdssr,53322.38,6.2533,0.19409,25,bd17
04D1pg,sdssz,53322.42,9.4328,0.69447,25,bd17
04D1pg,sdssi,53328.33,7.5646,0.29444000000000004,25,bd17
04D1pg,sdssr,53328.35,6.4613,0.22491,25,bd17
04D1pg,sdssz,53328.38,10.306,0.70062,25,bd17
04D1pg,sdssi,53330.42,7.444,0.26784,25,bd17
04D1pg,sdssz,53330.47,10.204,1.2617,25,bd17
04D1pg,sdssi,53343.32,5.9584,0.39748000000000006,25,bd17
04D1pg,sdssr,53343.38,3.7186000000000003,0.33228,25,bd17
04D1pg,sdssz,53343.41,5.941599999999999,1.9425,25,bd17
04D1pg,sdssz,53344.35,4.8492,1.0928,25,bd17
04D1pg,sdssi,53350.28,4.2557,0.22896999999999998,25,bd17
04D1pg,sdssr,53350.31,2.1448,0.12957000000000002,25,bd17
04D1pg,sdssg,53350.33,0.30840999999999996,0.08789899999999999,25,bd17
04D1pg,sdssi,53353.24,4.1314,0.1809,25,bd17
04D1pg,sdssr,53353.28,1.7283000000000002,0.13118,25,bd17
04D1pg,sdssg,53353.31,0.10603,0.072323,25,bd17
04D1pg,sdssz,53353.34,5.7419,0.6384000000000001,25,bd17
04D1pg,sdssi,53356.22,3.6658,0.28661,25,bd17
04D1pg,sdssr,53356.25,1.2903,0.18205,25,bd17
04D1pg,sdssg,53356.27,0.18092,0.12688,25,bd17
04D1pg,sdssi,53358.31,2.9057999999999997,0.39019,25,bd17
04D1pg,sdssz,53358.37,4.0547,1.1853,25,bd17
04D1pg,sdssi,53376.26,2.0945,0.24427,25,bd17
04D1pg,sdssr,53376.31,0.42902999999999997,0.18784000000000003,25,bd17
04D1pg,sdssg,53376.33,-0.11405,0.12605,25,bd17
04D1pg,sdssi,53379.24,1.454,0.33259,25,bd17
04D1pg,sdssi,53385.26,1.3297999999999999,0.32799,25,bd17
04D1pg,sdssr,53385.3,0.24170999999999998,0.30826,25,bd17
04D1pg,sdssz,53386.25,2.3864,1.1162999999999998,25,bd17
04D1pg,sdssi,53390.29,2.1813,1.486,25,bd17
04D1pg,sdssi,53586.56,0.16805,0.1654,25,bd17
04D1pg,sdssr,53586.6,0.16910999999999998,0.12743000000000002,25,bd17
04D1pg,sdssg,53587.57,-0.20820999999999998,0.07961700000000001,25,bd17
04D1pg,sdssr,53592.56,0.36064999999999997,0.16924,25,bd17
04D1pg,sdssi,53592.58,0.49187,0.34398,25,bd17
04D1pg,sdssg,53592.6,-0.10524000000000001,0.11127000000000001,25,bd17
04D1pg,sdssi,53609.52,0.15349000000000002,0.24090999999999999,25,bd17
04D1pg,sdssr,53609.56,-0.45083999999999996,0.27944,25,bd17
04D1pg,sdssz,53609.59,-1.0509,0.7921300000000001,25,bd17
04D1pg,sdssi,53613.52,0.5495,0.34625,25,bd17
04D1pg,sdssr,53613.54,-0.041196,0.17064000000000001,25,bd17
04D1pg,sdssg,53613.58,-0.012859,0.10139,25,bd17
04D1pg,sdssz,53613.61,0.60846,0.75824,25,bd17
04D1pg,sdssz,53617.48,-0.6842,0.7493099999999999,25,bd17
04D1pg,sdssr,53617.52,-0.019587,0.12752,25,bd17
04D1pg,sdssg,53617.54,0.0073639,0.075611,25,bd17
04D1pg,sdssi,53617.57,0.29329,0.20859000000000003,25,bd17
04D1pg,sdssi,53622.47,0.5834,0.30608,25,bd17
04D1pg,sdssr,53622.5,0.19609000000000001,0.20633,25,bd17
04D1pg,sdssg,53622.52,0.17807000000000003,0.18539000000000003,25,bd17
04D1pg,sdssi,53624.49,0.020491000000000002,0.21281999999999995,25,bd17
04D1pg,sdssr,53624.53,0.029511,0.15858,25,bd17
04D1pg,sdssg,53624.54,0.05759,0.097501,25,bd17
04D1pg,sdssz,53624.57,-0.61243,0.8051999999999999,25,bd17
04D1pp,sdssi,53270.53,-0.41653999999999997,0.14966,25,bd17
04D1pp,sdssr,53270.56,-0.23934,0.14169,25,bd17
04D1pp,sdssz,53270.6,-0.93036,0.52422,25,bd17
04D1pp,sdssi,53282.46,-0.26839999999999997,0.18582,25,bd17
04D1pp,sdssr,53282.5,-0.035873,0.20061,25,bd17
04D1pp,sdssz,53282.54,-0.6100800000000001,0.59843,25,bd17
04D1pp,sdssz,53286.54,-0.6878,0.62582,25,bd17
04D1pp,sdssi,53287.43,-0.26314,0.18682,25,bd17
04D1pp,sdssr,53287.46,0.11619000000000002,0.13239,25,bd17
04D1pp,sdssg,53287.48,-0.027191999999999997,0.056788,25,bd17
04D1pp,sdssi,53293.39,-0.21778000000000003,0.22649999999999998,25,bd17
04D1pp,sdssr,53293.43,-0.14399,0.17190000000000003,25,bd17
04D1pp,sdssg,53293.55,-0.014774,0.069218,25,bd17
04D1pp,sdssr,53297.36,-0.05585,0.1362,25,bd17
04D1pp,sdssi,53297.38,0.24069000000000002,0.27111999999999997,25,bd17
04D1pp,sdssg,53297.41,0.017863,0.08265399999999999,25,bd17
04D1pp,sdssz,53299.37,0.22385000000000002,0.4489,25,bd17
04D1pp,sdssi,53300.35,0.9012700000000001,0.20487,25,bd17
04D1pp,sdssr,53300.39,0.79498,0.18059,25,bd17
04D1pp,sdssr,53311.38,3.2574,0.20555999999999996,25,bd17
04D1pp,sdssi,53311.41,5.3491,0.21491999999999997,25,bd17
04D1pp,sdssg,53313.36,0.55724,0.06542500000000001,25,bd17
04D1pp,sdssi,53316.38,6.165800000000001,0.24075,25,bd17
04D1pp,sdssg,53316.38,0.53176,0.046255,25,bd17
04D1pp,sdssr,53316.41,3.7138,0.11388,25,bd17
04D1pp,sdssi,53322.34,5.9211,0.23587,25,bd17
04D1pp,sdssr,53322.38,3.1466000000000003,0.15414000000000003,25,bd17
04D1pp,sdssz,53322.42,5.8173,0.45049,25,bd17
04D1pp,sdssi,53328.33,5.8707,0.25296,25,bd17
04D1pp,sdssr,53328.35,2.0405,0.17378,25,bd17
04D1pp,sdssz,53328.41,5.2417,0.35369999999999996,25,bd17
04D1pp,sdssi,53330.42,5.4147,0.24343000000000004,25,bd17
04D1pp,sdssz,53330.47,5.27,0.71234,25,bd17
04D1pp,sdssi,53343.32,2.3101,0.42888999999999994,25,bd17
04D1pp,sdssr,53343.38,0.8999299999999999,0.23808000000000004,25,bd17
04D1pp,sdssz,53343.42,5.9123,1.3513,25,bd17
04D1pp,sdssz,53344.36,3.7075,0.7284,25,bd17
04D1pp,sdssi,53350.28,2.0122999999999998,0.22516999999999998,25,bd17
04D1pp,sdssr,53350.3,0.57625,0.1185,25,bd17
04D1pp,sdssg,53350.33,-0.017756,0.070871,25,bd17
04D1pp,sdssi,53353.24,0.70577,0.17546,25,bd17
04D1pp,sdssr,53353.28,0.29527,0.11174,25,bd17
04D1pp,sdssg,53353.31,0.12297000000000001,0.057538,25,bd17
04D1pp,sdssz,53353.35,2.8066000000000004,0.45567,25,bd17
04D1pp,sdssi,53356.22,0.62351,0.28905000000000003,25,bd17
04D1pp,sdssr,53356.25,0.15198,0.15937,25,bd17
04D1pp,sdssg,53356.27,0.12032999999999999,0.10198,25,bd17
04D1pp,sdssi,53358.31,1.0735999999999999,0.35798,25,bd17
04D1pp,sdssz,53358.38,2.3697,0.7848100000000001,25,bd17
